Partida,Tiempo,Cantidad_palabras_a_adivinar,Nombre_del_evento,Nick,Genero,Edad,Estado,Palabra,Nivel
159,1624826148.8071556,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
159,1624826150.5831745,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
159,1624826151.9439433,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
159,1624826153.1783624,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
159,1624826154.5784945,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
159,1624826156.1714265,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
159,1624826157.5141134,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
159,1624826158.8460402,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
159,1624826160.3125813,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
159,1624826161.9435256,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
159,1624826163.4152174,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
159,1624826164.4437814,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
159,1624826166.1245697,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
159,1624826167.1200714,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
159,1624826169.1835444,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
159,1624826170.7996204,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
159,1624826172.3360734,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
159,1624826174.026683,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
159,1624826177.1984901,15,intento,tomas oscargarcia,Hombre,79,ok,Gourmet Girl Graffiti,3
159,1624826178.7856033,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
159,1624826179.8507826,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
159,1624826181.0883408,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
159,1624826182.3566144,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
159,1624826184.0984547,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
159,1624826186.5368085,15,intento,tomas oscargarcia,Hombre,79,ok,Tabimachi Lateshow,3
159,1624826188.075247,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
159,1624826190.1555753,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
159,1624826191.5864294,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
159,1624826192.9381979,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
159,1624826195.4977136,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
159,1624826197.939594,15,intento,tomas oscargarcia,Hombre,79,ok,Ms. Vampire who lives in my neighborhood.,3
159,1624826199.4985867,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
159,1624826201.1633353,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
159,1624826202.5417614,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
159,1624826203.8135197,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
159,1624826205.0556035,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
159,1624826206.377629,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
159,1624826207.6695528,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
159,1624826209.5146914,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
159,1624826211.0722177,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
159,1624826212.0362537,15,fin,tomas oscargarcia,Hombre,79,timeout,,3
160,1624826248.2370622,15,inicio_partida,tomas oscargarcia,Hombre,79,,,3
160,1624826253.8191314,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
160,1624826256.3864694,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
160,1624826259.227947,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
160,1624826260.5629418,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
160,1624826263.955002,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
160,1624826266.5655062,15,intento,tomas oscargarcia,Hombre,79,ok,Servant x Service,3
160,1624826268.6864822,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
160,1624826270.2736986,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
160,1624826271.7708662,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
160,1624826273.6444128,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
160,1624826276.4761508,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
160,1624826278.4515445,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
160,1624826280.0854423,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
160,1624826281.496036,15,intento,tomas oscargarcia,Hombre,79,ok,Encouragement Of Climb,3
160,1624826283.2608151,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
160,1624826285.5102854,15,intento,tomas oscargarcia,Hombre,79,ok,Rascal Does Not Dream of Bunny Girl Senpai,3
160,1624826287.9420047,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
160,1624826289.7008338,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
160,1624826291.085695,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
160,1624826292.3861427,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
160,1624826294.1266913,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
160,1624826296.3293986,15,intento,tomas oscargarcia,Hombre,79,ok,Gourmet Girl Graffiti,3
160,1624826297.8427181,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
160,1624826299.0939925,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
160,1624826300.3476124,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
160,1624826302.0917318,15,intento,tomas oscargarcia,Hombre,79,error,White Album 2,3
160,1624826303.9541612,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
160,1624826305.1167793,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
160,1624826306.5346496,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
160,1624826309.3339708,15,intento,tomas oscargarcia,Hombre,79,ok,Tabimachi Lateshow,3
160,1624826311.889912,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
160,1624826313.3462207,15,intento,tomas oscargarcia,Hombre,79,ok,Slam Dunk (Dub),3
160,1624826314.9865148,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
160,1624826317.2984447,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
160,1624826319.056573,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
160,1624826320.9366605,15,intento,tomas oscargarcia,Hombre,79,ok,DENKI-GAI,3
160,1624826323.1231244,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
160,1624826325.3888257,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
160,1624826327.1160307,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
160,1624826328.3446853,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
160,1624826330.3782687,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
160,1624826332.2649045,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
160,1624826334.024442,15,intento,tomas oscargarcia,Hombre,79,ok,The Royal Tutor,3
160,1624826335.2672782,15,intento,tomas oscargarcia,Hombre,79,error,White Album 2,3
160,1624826336.3763843,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
160,1624826337.5032728,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
160,1624826338.4949582,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
160,1624826339.6477318,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
160,1624826341.5066373,15,intento,tomas oscargarcia,Hombre,79,error,White Album 2,3
160,1624826343.5103316,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
160,1624826346.1197405,15,intento,tomas oscargarcia,Hombre,79,error,White Album 2,3
160,1624826347.7966433,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
160,1624826349.1504216,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
160,1624826350.364388,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
160,1624826352.4836938,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
160,1624826355.1947794,15,intento,tomas oscargarcia,Hombre,79,ok,White Album 2,3
160,1624826356.8041568,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
160,1624826358.8768613,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
160,1624826360.4843998,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
160,1624826362.1987078,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
160,1624826363.8986723,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
160,1624826365.4358482,15,intento,tomas oscargarcia,Hombre,79,ok,Pikotaro no LULLABY LA LA BY,3
160,1624826367.1132054,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
160,1624826368.390259,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
160,1624826368.390481,15,fin,tomas oscargarcia,Hombre,79,timeout,,3
161,1624826380.8936634,15,inicio_partida,tomas oscargarcia,Hombre,79,,,3
161,1624826387.50619,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
161,1624826389.4596276,15,intento,tomas oscargarcia,Hombre,79,error,White Album 2,3
161,1624826391.213453,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
161,1624826392.8957238,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
161,1624826394.5756235,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
161,1624826396.0538797,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
161,1624826397.4011796,15,intento,tomas oscargarcia,Hombre,79,ok,Gourmet Girl Graffiti,3
161,1624826399.3727105,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
161,1624826400.7027266,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
161,1624826402.4000828,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
161,1624826403.6214974,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
161,1624826404.8715012,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
161,1624826406.5344388,15,intento,tomas oscargarcia,Hombre,79,ok,Slam Dunk (Dub),3
161,1624826408.2937546,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
161,1624826409.7206259,15,intento,tomas oscargarcia,Hombre,79,error,White Album 2,3
161,1624826411.0811162,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
161,1624826412.4588492,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
161,1624826413.7354538,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
161,1624826415.8708062,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
161,1624826417.3352697,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
161,1624826418.8850915,15,intento,tomas oscargarcia,Hombre,79,ok,Tabimachi Lateshow,3
161,1624826422.0315368,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
161,1624826423.1779196,15,intento,tomas oscargarcia,Hombre,79,error,White Album 2,3
161,1624826425.140262,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
161,1624826426.312017,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
161,1624826427.6785872,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
161,1624826429.2797418,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
161,1624826431.1919246,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
161,1624826433.086243,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
161,1624826435.0107448,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
161,1624826436.5102699,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
161,1624826437.5905526,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
161,1624826438.6499207,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
161,1624826441.8761172,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
161,1624826443.5058386,15,intento,tomas oscargarcia,Hombre,79,error,White Album 2,3
161,1624826445.1273506,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
161,1624826447.073081,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
161,1624826448.34062,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
161,1624826449.627481,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
161,1624826450.8752315,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
161,1624826452.1069112,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
161,1624826453.3589768,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
161,1624826454.6135962,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
161,1624826456.397242,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
161,1624826459.2336109,15,intento,tomas oscargarcia,Hombre,79,ok,Rascal Does Not Dream of Bunny Girl Senpai,3
161,1624826460.997782,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
161,1624826463.0775142,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
161,1624826464.3446603,15,intento,tomas oscargarcia,Hombre,79,error,White Album 2,3
161,1624826465.5370424,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
161,1624826466.8301651,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
161,1624826467.9152977,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
161,1624826469.181987,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
161,1624826470.5963457,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
161,1624826471.8830845,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
161,1624826474.2997935,15,intento,tomas oscargarcia,Hombre,79,ok,The Royal Tutor,3
161,1624826476.3739579,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
161,1624826478.0470722,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
161,1624826479.2856393,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
161,1624826480.666451,15,intento,tomas oscargarcia,Hombre,79,error,White Album 2,3
161,1624826483.5020707,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
161,1624826486.2518957,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
161,1624826489.1999028,15,intento,tomas oscargarcia,Hombre,79,ok,Love Stage!!,3
161,1624826491.858905,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
161,1624826494.0901592,15,intento,tomas oscargarcia,Hombre,79,ok,Pikotaro no LULLABY LA LA BY,3
161,1624826496.1516876,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
161,1624826498.3318768,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
161,1624826500.3835566,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
161,1624826501.3092492,15,fin,tomas oscargarcia,Hombre,79,timeout,,3
162,1624826507.5281634,15,inicio_partida,tomas oscargarcia,Hombre,79,,,3
162,1624826511.8534482,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
162,1624826513.733793,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
162,1624826515.4929118,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
162,1624826517.4120414,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
162,1624826519.0183303,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
162,1624826520.2896345,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
162,1624826521.4833734,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
162,1624826522.995804,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
162,1624826524.7866406,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
162,1624826526.3877292,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
162,1624826528.7472785,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
162,1624826529.965066,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
162,1624826531.3712192,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
162,1624826532.8261094,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
162,1624826534.0838969,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
162,1624826535.3409264,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
162,1624826536.7061026,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
162,1624826538.2026796,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
162,1624826540.2732856,15,intento,tomas oscargarcia,Hombre,79,ok,The Royal Tutor,3
162,1624826541.6237738,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
162,1624826543.2096045,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
162,1624826545.2716177,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
162,1624826546.7727673,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
162,1624826548.7587912,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
162,1624826551.173884,15,intento,tomas oscargarcia,Hombre,79,ok,DENKI-GAI,3
162,1624826552.9924111,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
162,1624826554.979073,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
162,1624826557.3085017,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
162,1624826559.977877,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
162,1624826563.4191792,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
162,1624826565.201438,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
162,1624826566.509324,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
